UsageDate,ServiceName,Region,ProjectTag,CostINR
2024-02-04,EC2/Compute,eu-west-1,Project:Testing,983.79
2024-02-04,RDS/Database,us-east-1,Project:Backup,560.03
2024-02-05,RDS/Database,ap-southeast-1,Project:Finance,1148.6
2024-02-05,CloudFront/CDN,us-east-1,Project:Analytics,323.29
2024-02-05,S3/Storage,eu-west-1,Project:Development,337.65
2024-02-06,EC2/Compute,us-east-1,Project:Staging,1723.06
2024-02-06,CloudFront/CDN,eu-west-1,Project:Finance,419.33
2024-02-06,VPC/Networking,ap-southeast-1,Project:Staging,101.44
2024-02-06,Lambda/Functions,us-east-1,Project:Marketing,208.2
2024-02-07,VPC/Networking,ap-southeast-1,Project:Backup,162.1
2024-02-07,EC2/Compute,ap-south-1,Project:Production,1716.86
2024-02-07,RDS/Database,eu-west-1,Project:Backup,732.98
2024-02-07,S3/Storage,eu-west-1,Project:Development,322.27
2024-02-08,ElastiCache/Cache,us-east-1,Project:Staging,235.38
2024-02-08,CloudFront/CDN,us-west-2,Project:Backup,392.6
2024-02-08,RDS/Database,us-east-1,Project:Production,755.39
2024-02-08,EBS/Storage,eu-west-1,Project:Development,254.01
2024-02-08,Lambda/Functions,ap-southeast-1,Project:Marketing,184.25
2024-02-09,EBS/Storage,us-east-1,Project:Testing,352.42
2024-02-09,RDS/Database,ap-southeast-1,Project:Production,665.25
2024-02-09,S3/Storage,ap-southeast-1,Project:Finance,298.11
2024-02-09,CloudFront/CDN,us-west-2,Project:Backup,389.98
2024-02-09,EC2/Compute,us-east-1,Project:Backup,1820.73
2024-02-09,VPC/Networking,ap-south-1,Project:Development,298.37
2024-02-10,ElastiCache/Cache,eu-west-1,Project:Finance,149.95
2024-02-10,Lambda/Functions,us-west-2,Project:Production,101.26
2024-02-10,EC2/Compute,us-east-1,Project:Testing,902.55
2024-02-10,VPC/Networking,us-east-1,Project:Testing,189.11
2024-02-11,RDS/Database,eu-west-1,Project:Backup,468.68
2024-02-11,CloudFront/CDN,ap-south-1,Project:Finance,213.5
2024-02-11,Lambda/Functions,us-west-2,Project:Development,147.23
2024-02-11,EBS/Storage,us-west-2,Project:Marketing,204.55
2024-02-12,Lambda/Functions,ap-south-1,Project:Staging,170.37
2024-02-12,S3/Storage,us-west-2,Project:Production,303.42
2024-02-12,CloudFront/CDN,ap-southeast-1,Project:Staging,463.19
2024-02-12,EBS/Storage,us-east-1,Project:Production,238.95
2024-02-13,ElastiCache/Cache,ap-southeast-1,Project:Testing,289.06
2024-02-13,EC2/Compute,ap-southeast-1,Project:Development,1580.64
2024-02-13,CloudFront/CDN,us-east-1,Project:Production,496.1
2024-02-13,S3/Storage,ap-southeast-1,Project:Backup,285.96
2024-02-13,EBS/Storage,eu-west-1,Project:Marketing,278.94
2024-02-13,RDS/Database,us-west-2,Project:Staging,574.12
2024-02-14,Lambda/Functions,ap-southeast-1,Project:Testing,121.69
2024-02-14,S3/Storage,us-west-2,Project:Finance,339.11
2024-02-14,RDS/Database,eu-west-1,Project:Staging,976.63
2024-02-14,EBS/Storage,us-west-2,Project:Production,224.63
2024-02-15,S3/Storage,ap-southeast-1,Project:Staging,353.05
2024-02-15,RDS/Database,ap-south-1,Project:Production,3353.0
2024-02-15,VPC/Networking,ap-southeast-1,Project:Marketing,203.35
2024-02-15,ElastiCache/Cache,us-west-2,Project:Backup,248.79
2024-02-15,EC2/Compute,ap-southeast-1,Project:Marketing,1457.19
2024-02-15,Lambda/Functions,ap-south-1,Project:Production,188.05
2024-02-16,S3/Storage,eu-west-1,Project:Finance,414.52
2024-02-16,CloudFront/CDN,eu-west-1,Project:Backup,638.49
2024-02-16,EC2/Compute,eu-west-1,Project:Analytics,1255.58
2024-02-16,RDS/Database,eu-west-1,Project:Testing,1011.33
2024-02-16,EBS/Storage,us-east-1,Project:Finance,487.77
2024-02-17,RDS/Database,ap-southeast-1,Project:Testing,734.56
2024-02-17,ElastiCache/Cache,us-west-2,Project:Finance,62.3
2024-02-17,CloudFront/CDN,ap-south-1,Project:Finance,293.95
2024-02-18,S3/Storage,ap-southeast-1,Project:Analytics,246.21
2024-02-18,ElastiCache/Cache,us-east-1,Project:Staging,118.15
2024-02-18,EC2/Compute,ap-southeast-1,Project:Marketing,888.8
2024-02-18,VPC/Networking,ap-southeast-1,Project:Production,158.78
2024-02-19,ElastiCache/Cache,us-east-1,Project:Staging,229.47
2024-02-19,EC2/Compute,eu-west-1,Project:Staging,1466.04
2024-02-19,CloudFront/CDN,us-east-1,Project:Finance,2020.97
2024-02-19,Lambda/Functions,us-west-2,Project:Testing,144.74
2024-02-19,S3/Storage,us-east-1,Project:Testing,303.76
2024-02-19,VPC/Networking,us-east-1,Project:Staging,256.56
2024-02-20,RDS/Database,us-east-1,Project:Backup,1101.62
2024-02-20,EBS/Storage,us-east-1,Project:Finance,207.43
2024-02-20,CloudFront/CDN,ap-southeast-1,Project:Backup,375.16
2024-02-21,RDS/Database,us-east-1,Project:Marketing,946.13
2024-02-21,EC2/Compute,eu-west-1,Project:Testing,1562.43
2024-02-21,CloudFront/CDN,ap-south-1,Project:Analytics,409.07
2024-02-21,Lambda/Functions,eu-west-1,Project:Testing,148.29
2024-02-21,ElastiCache/Cache,us-east-1,Project:Development,284.58
2024-02-22,VPC/Networking,us-east-1,Project:Finance,129.12
2024-02-22,S3/Storage,eu-west-1,Project:Testing,323.44
2024-02-22,ElastiCache/Cache,eu-west-1,Project:Testing,234.01
2024-02-22,CloudFront/CDN,ap-southeast-1,Project:Marketing,317.67
2024-02-22,Lambda/Functions,ap-southeast-1,Project:Backup,119.7
2024-02-22,EC2/Compute,ap-southeast-1,Project:Analytics,1201.54
2024-02-23,VPC/Networking,ap-southeast-1,Project:Marketing,279.67
2024-02-23,RDS/Database,ap-south-1,Project:Development,830.29
2024-02-23,EBS/Storage,ap-southeast-1,Project:Staging,386.75
2024-02-23,Lambda/Functions,us-west-2,Project:Backup,158.3
2024-02-23,S3/Storage,ap-southeast-1,Project:Development,1217.09
2024-02-23,ElastiCache/Cache,ap-southeast-1,Project:Development,198.46
2024-02-24,EBS/Storage,us-east-1,Project:Development,200.97
2024-02-24,CloudFront/CDN,us-west-2,Project:Analytics,233.11
2024-02-25,VPC/Networking,us-east-1,Project:Development,189.74
2024-02-25,CloudFront/CDN,ap-south-1,Project:Marketing,341.54
2024-02-25,S3/Storage,us-east-1,Project:Backup,283.14
2024-02-25,Lambda/Functions,ap-south-1,Project:Development,119.21
2024-02-26,S3/Storage,eu-west-1,Project:Finance,272.07
2024-02-26,Lambda/Functions,us-west-2,Project:Staging,88.2
2024-02-26,EBS/Storage,ap-southeast-1,Project:Backup,316.98
2024-02-26,RDS/Database,ap-southeast-1,Project:Marketing,281.19
2024-02-26,CloudFront/CDN,us-east-1,Project:Analytics,582.61
2024-02-26,EC2/Compute,ap-south-1,Project:Marketing,1467.31
2024-02-27,EC2/Compute,ap-southeast-1,Project:Backup,1611.27
2024-02-27,EBS/Storage,us-west-2,Project:Backup,261.78
2024-02-27,ElastiCache/Cache,ap-south-1,Project:Finance,273.87
2024-02-28,CloudFront/CDN,us-east-1,Project:Production,576.46
2024-02-28,VPC/Networking,ap-south-1,Project:Staging,221.01
2024-02-28,Lambda/Functions,us-east-1,Project:Development,152.68
2024-02-28,EC2/Compute,us-west-2,Project:Production,1835.13
2024-02-28,S3/Storage,us-west-2,Project:Staging,385.75
2024-02-28,EBS/Storage,ap-southeast-1,Project:Testing,162.56
2024-02-29,Lambda/Functions,ap-south-1,Project:Analytics,251.03
2024-02-29,EBS/Storage,us-east-1,Project:Development,259.27
2024-02-29,ElastiCache/Cache,ap-southeast-1,Project:Staging,154.1
2024-02-29,EC2/Compute,ap-southeast-1,Project:Analytics,1341.86
2024-03-01,CloudFront/CDN,eu-west-1,Project:Backup,455.11
2024-03-01,EBS/Storage,eu-west-1,Project:Analytics,386.2
2024-03-01,VPC/Networking,us-east-1,Project:Backup,183.22
2024-03-01,Lambda/Functions,ap-southeast-1,Project:Finance,164.52
2024-03-01,EC2/Compute,us-west-2,Project:Production,1481.51
2024-03-02,ElastiCache/Cache,us-west-2,Project:Staging,91.61
2024-03-02,RDS/Database,us-west-2,Project:Backup,494.91
2024-03-03,ElastiCache/Cache,eu-west-1,Project:Backup,122.08
2024-03-03,Lambda/Functions,us-west-2,Project:Staging,94.24
2024-03-03,VPC/Networking,us-west-2,Project:Marketing,128.72
2024-03-03,CloudFront/CDN,ap-southeast-1,Project:Analytics,301.1
2024-03-04,ElastiCache/Cache,us-west-2,Project:Testing,126.71
2024-03-04,EBS/Storage,ap-southeast-1,Project:Marketing,169.3
2024-03-04,S3/Storage,us-east-1,Project:Analytics,318.91
2024-03-05,RDS/Database,ap-south-1,Project:Production,886.54
2024-03-05,EBS/Storage,eu-west-1,Project:Analytics,172.54
2024-03-05,EC2/Compute,eu-west-1,Project:Testing,1550.54
2024-03-06,S3/Storage,eu-west-1,Project:Finance,300.61
2024-03-06,CloudFront/CDN,us-east-1,Project:Marketing,352.72
2024-03-06,Lambda/Functions,ap-southeast-1,Project:Backup,217.49
2024-03-06,ElastiCache/Cache,ap-south-1,Project:Development,211.08
2024-03-07,CloudFront/CDN,us-east-1,Project:Staging,417.09
2024-03-07,EBS/Storage,us-east-1,Project:Development,279.36
2024-03-07,S3/Storage,ap-south-1,Project:Development,173.1
2024-03-08,VPC/Networking,eu-west-1,Project:Finance,228.86
2024-03-08,CloudFront/CDN,ap-southeast-1,Project:Development,507.49
2024-03-08,Lambda/Functions,us-east-1,Project:Staging,132.32
2024-03-08,ElastiCache/Cache,ap-southeast-1,Project:Production,179.95
2024-03-09,CloudFront/CDN,us-west-2,Project:Testing,305.87
2024-03-09,RDS/Database,ap-southeast-1,Project:Finance,772.18
2024-03-09,VPC/Networking,us-west-2,Project:Development,121.85
2024-03-10,VPC/Networking,ap-south-1,Project:Development,94.57
2024-03-10,ElastiCache/Cache,ap-southeast-1,Project:Finance,134.86
2024-03-10,EBS/Storage,ap-southeast-1,Project:Analytics,280.59
2024-03-10,S3/Storage,ap-southeast-1,Project:Testing,187.81
2024-03-11,S3/Storage,ap-south-1,Project:Marketing,347.88
2024-03-11,ElastiCache/Cache,us-west-2,Project:Production,118.17
2024-03-11,Lambda/Functions,ap-south-1,Project:Marketing,183.79
2024-03-11,EC2/Compute,eu-west-1,Project:Finance,2239.6
2024-03-11,EBS/Storage,ap-southeast-1,Project:Production,149.25
2024-03-12,S3/Storage,ap-southeast-1,Project:Testing,457.62
2024-03-12,Lambda/Functions,ap-southeast-1,Project:Staging,143.39
2024-03-12,EBS/Storage,ap-south-1,Project:Backup,332.62
2024-03-12,VPC/Networking,us-east-1,Project:Production,225.42
2024-03-13,EC2/Compute,us-west-2,Project:Production,5343.61
2024-03-13,RDS/Database,us-east-1,Project:Production,713.52
2024-03-13,VPC/Networking,eu-west-1,Project:Analytics,100.49
2024-03-13,CloudFront/CDN,ap-south-1,Project:Marketing,338.05
2024-03-13,Lambda/Functions,ap-south-1,Project:Finance,199.68
2024-03-14,EBS/Storage,eu-west-1,Project:Testing,262.98
2024-03-14,ElastiCache/Cache,ap-south-1,Project:Staging,199.53
2024-03-14,Lambda/Functions,ap-south-1,Project:Staging,153.97
2024-03-14,VPC/Networking,eu-west-1,Project:Production,206.04
2024-03-14,EC2/Compute,us-west-2,Project:Staging,983.02
2024-03-15,ElastiCache/Cache,us-east-1,Project:Development,163.99
2024-03-15,EC2/Compute,us-west-2,Project:Backup,1360.4
2024-03-15,CloudFront/CDN,ap-south-1,Project:Backup,588.6
2024-03-15,Lambda/Functions,ap-southeast-1,Project:Analytics,118.69
2024-03-15,S3/Storage,us-east-1,Project:Finance,362.4
2024-03-16,Lambda/Functions,ap-south-1,Project:Development,134.47
2024-03-16,ElastiCache/Cache,us-west-2,Project:Testing,133.71
2024-03-16,VPC/Networking,ap-southeast-1,Project:Backup,153.04
2024-03-17,VPC/Networking,eu-west-1,Project:Marketing,401.66
2024-03-17,EC2/Compute,us-east-1,Project:Analytics,1131.9
2024-03-17,ElastiCache/Cache,us-west-2,Project:Finance,145.11
2024-03-18,CloudFront/CDN,us-east-1,Project:Testing,368.7
2024-03-18,RDS/Database,ap-south-1,Project:Analytics,4445.87
2024-03-18,EBS/Storage,eu-west-1,Project:Staging,194.3
2024-03-18,Lambda/Functions,eu-west-1,Project:Development,161.9
2024-03-18,VPC/Networking,ap-southeast-1,Project:Production,223.59
2024-03-19,EBS/Storage,ap-southeast-1,Project:Testing,234.82
2024-03-19,RDS/Database,ap-south-1,Project:Backup,461.16
2024-03-19,S3/Storage,ap-south-1,Project:Analytics,339.63
2024-03-19,ElastiCache/Cache,ap-southeast-1,Project:Backup,185.75
2024-03-19,CloudFront/CDN,ap-south-1,Project:Testing,421.45
2024-03-19,Lambda/Functions,eu-west-1,Project:Development,167.08
2024-03-20,EBS/Storage,ap-south-1,Project:Production,228.22
2024-03-20,RDS/Database,ap-south-1,Project:Staging,964.07
2024-03-20,CloudFront/CDN,ap-south-1,Project:Marketing,573.33
2024-03-20,VPC/Networking,us-east-1,Project:Testing,161.81
2024-03-20,EC2/Compute,us-east-1,Project:Development,1023.63
2024-03-20,Lambda/Functions,ap-south-1,Project:Production,202.9
2024-03-21,EC2/Compute,ap-south-1,Project:Backup,1886.79
2024-03-21,S3/Storage,us-east-1,Project:Backup,401.77
2024-03-21,RDS/Database,ap-south-1,Project:Finance,611.23
2024-03-21,VPC/Networking,us-east-1,Project:Finance,272.28
2024-03-22,CloudFront/CDN,us-west-2,Project:Marketing,408.44
2024-03-22,EBS/Storage,ap-south-1,Project:Testing,367.09
2024-03-22,Lambda/Functions,us-west-2,Project:Production,174.01
2024-03-22,RDS/Database,us-west-2,Project:Marketing,934.25
2024-03-22,EC2/Compute,us-east-1,Project:Development,1087.91
2024-03-22,S3/Storage,eu-west-1,Project:Testing,687.0
2024-03-23,S3/Storage,ap-southeast-1,Project:Finance,275.15
2024-03-23,RDS/Database,us-east-1,Project:Production,731.08
2024-03-23,ElastiCache/Cache,ap-south-1,Project:Staging,77.26
2024-03-24,EBS/Storage,eu-west-1,Project:Backup,252.86
2024-03-24,RDS/Database,us-east-1,Project:Marketing,767.68
2024-03-24,EC2/Compute,us-east-1,Project:Backup,2086.28
2024-03-24,ElastiCache/Cache,ap-south-1,Project:Development,175.96
2024-03-25,Lambda/Functions,us-west-2,Project:Staging,118.28
2024-03-25,ElastiCache/Cache,us-west-2,Project:Finance,176.02
2024-03-25,VPC/Networking,ap-southeast-1,Project:Backup,915.32
2024-03-25,CloudFront/CDN,us-east-1,Project:Staging,317.03
2024-03-26,RDS/Database,ap-south-1,Project:Marketing,804.85
2024-03-26,Lambda/Functions,ap-south-1,Project:Development,220.55
2024-03-26,EC2/Compute,ap-southeast-1,Project:Finance,1562.95
2024-03-26,ElastiCache/Cache,ap-southeast-1,Project:Development,168.63
2024-03-26,EBS/Storage,us-west-2,Project:Marketing,1525.76
2024-03-27,VPC/Networking,ap-south-1,Project:Finance,1102.98
2024-03-27,EBS/Storage,eu-west-1,Project:Marketing,258.29
2024-03-27,S3/Storage,ap-southeast-1,Project:Marketing,189.41
2024-03-27,RDS/Database,us-east-1,Project:Backup,2484.03
2024-03-27,CloudFront/CDN,eu-west-1,Project:Finance,348.22
2024-03-28,Lambda/Functions,ap-southeast-1,Project:Finance,175.02
2024-03-28,VPC/Networking,ap-southeast-1,Project:Development,216.64
2024-03-28,EBS/Storage,ap-southeast-1,Project:Development,188.48
2024-03-28,CloudFront/CDN,us-east-1,Project:Production,371.56
2024-03-29,Lambda/Functions,eu-west-1,Project:Finance,180.93
2024-03-29,S3/Storage,us-west-2,Project:Backup,1103.71
2024-03-29,RDS/Database,ap-south-1,Project:Marketing,769.13
2024-03-30,ElastiCache/Cache,ap-south-1,Project:Staging,773.68
2024-03-30,Lambda/Functions,eu-west-1,Project:Production,114.12
2024-03-31,EBS/Storage,ap-south-1,Project:Backup,191.23
2024-03-31,RDS/Database,us-west-2,Project:Development,594.22
2024-03-31,CloudFront/CDN,ap-south-1,Project:Staging,298.73
2024-03-31,EC2/Compute,us-west-2,Project:Testing,816.46
2024-04-01,RDS/Database,ap-south-1,Project:Production,808.47
2024-04-01,VPC/Networking,ap-southeast-1,Project:Marketing,305.46
2024-04-01,Lambda/Functions,ap-south-1,Project:Backup,487.41
2024-04-01,EBS/Storage,us-east-1,Project:Finance,255.15
2024-04-01,EC2/Compute,ap-south-1,Project:Backup,1493.06
2024-04-02,CloudFront/CDN,us-west-2,Project:Staging,476.9
2024-04-02,RDS/Database,us-east-1,Project:Production,800.25
2024-04-02,Lambda/Functions,us-west-2,Project:Analytics,211.72
2024-04-02,EC2/Compute,ap-southeast-1,Project:Finance,3973.6
2024-04-03,S3/Storage,ap-southeast-1,Project:Analytics,318.7
2024-04-03,CloudFront/CDN,ap-south-1,Project:Staging,306.31
2024-04-03,EBS/Storage,us-west-2,Project:Development,165.73
2024-04-03,EC2/Compute,eu-west-1,Project:Production,940.93
2024-04-03,VPC/Networking,ap-south-1,Project:Finance,242.76
2024-04-04,EC2/Compute,us-east-1,Project:Production,1474.21
2024-04-04,CloudFront/CDN,ap-southeast-1,Project:Development,506.38
2024-04-04,Lambda/Functions,ap-southeast-1,Project:Production,255.13
2024-04-04,S3/Storage,us-east-1,Project:Production,339.24
2024-04-04,EBS/Storage,ap-southeast-1,Project:Analytics,150.05
2024-04-04,VPC/Networking,us-east-1,Project:Testing,312.94
2024-04-05,CloudFront/CDN,us-east-1,Project:Backup,369.0
2024-04-05,S3/Storage,us-west-2,Project:Testing,165.5
2024-04-05,VPC/Networking,ap-south-1,Project:Staging,209.22
2024-04-05,Lambda/Functions,ap-southeast-1,Project:Backup,141.58
2024-04-05,EBS/Storage,ap-south-1,Project:Development,219.23
2024-04-05,EC2/Compute,us-east-1,Project:Development,1155.74
2024-04-06,Lambda/Functions,us-west-2,Project:Production,83.93
2024-04-06,EBS/Storage,eu-west-1,Project:Analytics,202.57
2024-04-06,VPC/Networking,ap-south-1,Project:Backup,181.5
2024-04-07,ElastiCache/Cache,ap-south-1,Project:Production,127.8
2024-04-07,RDS/Database,ap-south-1,Project:Finance,471.14
2024-04-07,CloudFront/CDN,us-east-1,Project:Testing,112.39
2024-04-07,VPC/Networking,us-west-2,Project:Testing,232.24
2024-04-08,VPC/Networking,ap-southeast-1,Project:Finance,325.5
2024-04-08,Lambda/Functions,eu-west-1,Project:Staging,209.0
2024-04-08,EC2/Compute,ap-southeast-1,Project:Finance,1473.93
2024-04-08,S3/Storage,ap-south-1,Project:Finance,227.02
2024-04-09,S3/Storage,eu-west-1,Project:Analytics,544.57
2024-04-09,RDS/Database,eu-west-1,Project:Backup,976.46
2024-04-09,ElastiCache/Cache,us-west-2,Project:Production,122.79
2024-04-09,Lambda/Functions,us-west-2,Project:Backup,159.58
2024-04-09,EC2/Compute,us-west-2,Project:Backup,1158.81
2024-04-09,VPC/Networking,us-east-1,Project:Finance,545.17
2024-04-10,ElastiCache/Cache,us-west-2,Project:Finance,201.56
2024-04-10,S3/Storage,us-west-2,Project:Testing,353.15
2024-04-10,EC2/Compute,us-west-2,Project:Staging,1667.63
2024-04-10,RDS/Database,us-east-1,Project:Testing,933.23
2024-04-10,VPC/Networking,us-west-2,Project:Marketing,197.2
2024-04-11,VPC/Networking,ap-southeast-1,Project:Staging,199.88
2024-04-11,RDS/Database,ap-south-1,Project:Analytics,793.75
2024-04-11,S3/Storage,eu-west-1,Project:Testing,378.92
2024-04-12,S3/Storage,us-west-2,Project:Staging,358.94
2024-04-12,EBS/Storage,us-west-2,Project:Production,350.3
2024-04-12,ElastiCache/Cache,eu-west-1,Project:Finance,195.37
2024-04-13,RDS/Database,us-east-1,Project:Backup,473.74
2024-04-13,EBS/Storage,eu-west-1,Project:Testing,106.55
2024-04-13,CloudFront/CDN,ap-south-1,Project:Backup,402.81
2024-04-13,Lambda/Functions,us-west-2,Project:Finance,113.35
2024-04-14,S3/Storage,ap-south-1,Project:Finance,192.16
2024-04-14,Lambda/Functions,ap-southeast-1,Project:Backup,53.53
2024-04-14,CloudFront/CDN,eu-west-1,Project:Backup,411.5
2024-04-14,ElastiCache/Cache,ap-southeast-1,Project:Testing,117.3
2024-04-15,VPC/Networking,us-west-2,Project:Development,215.8
2024-04-15,EC2/Compute,ap-southeast-1,Project:Staging,2342.61
2024-04-15,S3/Storage,ap-southeast-1,Project:Testing,414.85
2024-04-15,EBS/Storage,eu-west-1,Project:Marketing,288.76
2024-04-15,ElastiCache/Cache,us-east-1,Project:Backup,222.57
2024-04-15,Lambda/Functions,ap-south-1,Project:Finance,175.81
2024-04-16,CloudFront/CDN,ap-south-1,Project:Development,421.13
2024-04-16,Lambda/Functions,ap-southeast-1,Project:Production,186.93
2024-04-16,EBS/Storage,eu-west-1,Project:Backup,317.67
2024-04-16,ElastiCache/Cache,us-west-2,Project:Marketing,201.37
2024-04-16,VPC/Networking,eu-west-1,Project:Development,208.04
2024-04-17,EBS/Storage,eu-west-1,Project:Staging,314.2
2024-04-17,S3/Storage,us-east-1,Project:Staging,312.32
2024-04-17,EC2/Compute,eu-west-1,Project:Marketing,1685.52
2024-04-17,RDS/Database,us-west-2,Project:Marketing,761.29
2024-04-18,EBS/Storage,ap-south-1,Project:Testing,318.52
2024-04-18,Lambda/Functions,us-west-2,Project:Staging,172.18
2024-04-18,CloudFront/CDN,us-west-2,Project:Backup,435.79
2024-04-18,ElastiCache/Cache,ap-southeast-1,Project:Finance,252.4
2024-04-18,EC2/Compute,ap-south-1,Project:Backup,1185.94
2024-04-19,Lambda/Functions,ap-southeast-1,Project:Backup,203.12
2024-04-19,S3/Storage,eu-west-1,Project:Finance,215.16
2024-04-19,VPC/Networking,us-west-2,Project:Marketing,241.24
2024-04-19,EBS/Storage,us-east-1,Project:Backup,207.21
2024-04-19,ElastiCache/Cache,us-east-1,Project:Finance,158.99
2024-04-20,VPC/Networking,us-west-2,Project:Finance,189.83
2024-04-20,EBS/Storage,ap-south-1,Project:Marketing,161.6
2024-04-20,ElastiCache/Cache,us-east-1,Project:Production,167.72
2024-04-21,S3/Storage,ap-southeast-1,Project:Marketing,259.67
2024-04-21,EBS/Storage,us-east-1,Project:Analytics,216.24
2024-04-21,ElastiCache/Cache,us-east-1,Project:Testing,471.23
2024-04-21,Lambda/Functions,us-east-1,Project:Finance,135.84
2024-04-22,EC2/Compute,us-west-2,Project:Staging,1456.42
2024-04-22,VPC/Networking,ap-southeast-1,Project:Development,238.33
2024-04-22,Lambda/Functions,us-east-1,Project:Testing,193.41
2024-04-22,S3/Storage,ap-south-1,Project:Development,394.38
2024-04-22,ElastiCache/Cache,ap-southeast-1,Project:Analytics,255.78
2024-04-22,EBS/Storage,eu-west-1,Project:Production,325.49
2024-04-23,S3/Storage,ap-south-1,Project:Backup,256.22
2024-04-23,RDS/Database,ap-southeast-1,Project:Backup,1110.97
2024-04-23,ElastiCache/Cache,us-east-1,Project:Testing,189.17
2024-04-23,EBS/Storage,ap-south-1,Project:Marketing,272.08
2024-04-24,Lambda/Functions,ap-southeast-1,Project:Production,133.76
